xcoord,ycoord,iswhite
2.098697961,6.290935927,1
25.31173834,5.843812046,0
16.52093331,37.32284058,0
11.78774206,12.56928201,1
27.70450672,10.66264141,0
23.70961387,13.61537096,0
1.469106781,37.81890501,0
4.929379022,2.744644814,1
26.03732205,37.62389267,1
32.16236965,38.52442984,0
16.63353311,18.27774378,1
35.99004784,39.04840934,1
6.480641007,24.98294524,0
9.090287481,30.83192805,0
38.61318976,22.9718553,1
15.67531359,7.689968841,0
13.27655207,6.491760975,0
29.18477483,39.29094899,0
32.22480091,8.239398595,0
35.18911362,21.3080137,1
26.72265237,7.487176663,0
36.40052055,16.10182658,0
31.56927122,38.30736396,0
36.2615707,4.554485373,0
12.60269016,7.512622554,1
3.293652682,22.18822026,0
4.269352221,18.44883965,1
8.113115901,0.531581701,0
9.350246846,28.50373221,0
32.17622209,27.91694477,1
18.82306676,11.93543374,0
31.58711283,27.35119611,1
0.543881966,0.952165207,1
22.80194557,1.692318811,0
20.10000206,27.13671166,0
17.0186834,6.951763916,0
27.97507213,24.53034869,0
38.08510591,7.838737613,1
38.8007101,37.25403319,1
10.14860261,18.41112564,0
26.69916679,18.82327396,1
15.66997385,12.76689587,0
18.1910107,25.78930732,0
38.66082415,37.46091744,1
38.7063381,8.821064299,1
32.60612406,13.49619728,1
27.3778514,11.90427532,0
33.93850734,26.23199333,1
10.78014427,30.7751809,0
19.35852187,30.61202479,1
6.38894702,5.261985715,1
30.26120607,14.69446361,1
6.088689074,28.80987936,1
35.20352486,5.873625691,0
15.96266638,20.37100822,0
17.74496742,20.86894445,0
21.61811269,33.24650471,0
9.356475968,24.03260102,1
9.599805539,11.89031775,1
13.87853496,17.99903286,1
31.61818863,38.67628882,0
8.410952984,1.610839666,0
19.24278002,35.38968344,0
28.49022744,28.9200377,1
19.20691076,9.749818148,0
12.85494302,9.360495854,1
0.722484424,8.411935843,0
9.835091414,17.29278072,0
17.29498132,15.93326171,1
10.54431786,38.10997387,1
0.936276242,27.41942025,1
31.67683758,32.63766017,1
39.98008698,10.58559331,1
37.65097933,23.5937178,1
25.91879108,9.864483428,1
36.71160247,7.252122803,1
32.78516323,32.4636963,1
32.59629002,26.01876807,0
29.9854495,14.0307516,1
1.434489147,9.140170623,0
9.62663158,4.909011945,0
37.66221935,16.60200902,0
16.46076797,7.67857854,0
1.750260992,38.65417924,0
21.56430359,26.24130366,1
29.17372383,22.23302717,0
33.67112512,36.4671141,1
21.6356725,19.87405498,0
22.64692967,11.89010389,1
7.228892003,27.92710812,0
12.83566554,1.0643662,0
36.33634263,22.18243803,1
7.658875527,21.99237247,1
19.54628774,8.729637241,0
0.663635139,30.70127906,1
13.81524034,26.28300335,0
36.54316664,13.36029926,0
11.31986101,20.76561486,1
31.45019421,20.35406884,0
22.56421135,28.9677114,0
23.48093058,12.93426415,1
17.1139174,39.0381388,0
2.377214135,10.79774694,0
29.40975278,12.26421731,0
7.94250313,4.492266959,0
16.86137752,23.47971848,0
25.83617549,31.26054459,0
18.04741811,3.871079721,1
7.471040597,38.83377038,1
4.907972336,31.46343952,1
23.92762919,24.68912136,1
31.77088444,4.83545791,1
26.46889408,28.97601921,0
28.42954688,13.64157039,1
28.15279435,12.18139231,0
12.92097842,37.52744632,1
12.03169895,36.12693384,1
31.29969775,38.45212402,0
10.66507975,10.36553945,1
24.27010782,17.87516284,0
4.939012971,34.96092096,0
13.69659061,4.03158039,1
10.48322755,17.42262819,0
29.62953402,27.83771661,1
39.64945838,34.4880972,1
13.00462758,32.13268349,0
6.374757721,23.5138152,0
0.099748799,15.98935878,1
27.74946673,28.29240309,1
6.220898694,32.831842,1
4.369240038,23.1233419,0
8.778666223,24.15280697,1
2.750740651,36.90874479,0
27.45482942,12.97633824,0
28.41530887,11.10011021,0
29.57934039,16.54896589,1
1.410234532,27.400582,1
23.32667744,13.06248931,1
33.8927622,14.13858934,0
29.74191346,20.72843956,0
35.61856727,3.618867226,0
0.813228743,5.914329999,1
31.0075728,4.560229645,1
38.3636747,2.638252159,0
29.34039501,10.36375002,0
38.8907119,13.19850485,1
23.89659913,34.42995567,1
1.544538335,35.78530932,0
21.32252249,2.921077825,0
13.81347774,26.6071235,0
30.78790829,0.772991082,1
5.381629483,30.1813374,1
19.36501677,9.046421243,0
39.52210432,29.59185308,0
24.76857529,8.505435516,1
17.75282762,30.66688698,1
36.11243745,23.45188189,1
13.31992311,23.60686381,1
30.14260119,6.58071329,1
26.56516854,18.16913579,0
16.6208979,27.73218242,1
3.126237735,30.8359722,1
18.73207405,33.3868692,0
37.47422695,12.97007134,1
19.69839227,10.01332226,0
24.67457185,34.16572286,1
12.76401129,5.681620117,0
31.08569603,39.34492692,0
13.97132009,38.16687563,0
22.29791928,17.93687131,0
33.88468536,10.95922978,1
8.181548451,8.116963209,1
35.65261743,37.68959563,1
10.92719031,21.4085924,1
24.04691256,15.71640591,0
2.351448157,30.78425446,1
37.86826462,13.27674824,1
4.896703527,10.61349237,0
24.72945821,3.026461322,0
29.45011194,24.65978117,0
34.56495426,10.68062215,1
3.746983664,15.95035867,1
9.287878326,6.707459102,1
23.1333974,27.61202273,0
1.082706456,37.34304637,0
30.3650443,3.303192132,1
9.019561805,30.21935197,0
19.27212344,14.15209428,1
23.25448027,26.83619968,0
7.663731659,21.62262513,1
11.36046778,27.0259177,0
30.50063283,16.61244507,1
38.35086857,33.1964828,0
34.78933653,38.11566811,1
25.95894767,17.07313685,0
27.397315,1.787767841,1
28.44922527,22.07761844,0
4.105421415,1.066632295,1
8.136113917,6.948099112,1
7.194290374,32.02700519,0
33.23329851,25.88342592,0
6.435032589,26.96373354,1
14.022745,32.7156885,1
39.05562717,23.29952274,1
11.09554723,13.63935561,0
24.41290256,36.08848835,1
36.02436003,39.97066601,1
33.85298706,5.276347816,0
6.503968236,37.50764225,0
2.813892078,38.91782256,0
38.38120418,18.89064744,0
1.222274499,33.19985556,1
8.342374198,35.53782975,1
12.0628981,20.39140238,1
35.66438033,3.924653884,0
4.47904737,24.41478232,0
15.83153427,38.5548549,0
28.16558672,22.34787586,0
10.30924002,37.01525137,1
20.82814497,3.108515598,0
37.91468511,1.297718349,0
14.9122279,32.56583364,1
22.93862342,7.784074987,1
5.56942336,31.94091867,1
28.74465584,21.56939435,0
32.28649954,25.35060812,0
22.36440212,15.81465988,0
1.356108673,20.3772378,0
3.657679063,22.85955541,0
15.23579788,37.61397569,0
26.18388033,38.37747078,1
28.5686007,11.99124064,0
1.268385221,25.44152138,0
2.286880156,1.392636459,1
4.186547975,32.41303796,1
21.79856305,38.59414882,1
38.8082979,33.69882056,1
32.41158308,14.51061276,1
18.96252517,12.8450948,0
19.7881546,23.37507791,0
3.608972276,9.942268067,0
19.44125835,34.49180828,0
9.066922587,16.906153,0
34.7500559,21.708252,1
3.756188746,39.3056612,0
31.02167739,32.99157092,1
28.04365855,36.62266959,0
35.2936214,11.35423036,1
7.977373514,28.93739369,0
35.15795325,19.79397828,0
37.27698098,27.26119851,0
24.41617307,9.460314137,1
38.30096694,1.528651572,0
19.57983106,17.55650492,1
3.243440843,27.91928543,1
25.03573506,7.788395187,1
5.928039763,13.12769291,0
22.90992211,36.7015727,1
7.02250072,34.38053903,1
12.30357614,34.80571769,1
16.58305738,4.457977565,1
12.15149019,6.502094361,0
34.49774882,35.51348367,1
11.88380247,23.26414368,1
3.008805698,14.91935961,1
21.28826866,24.76202623,1
3.53638676,6.844426981,0
6.097403252,7.212236536,0
38.93173235,39.9808775,1
25.81737644,0.302734115,0
13.45845207,5.000335702,1
3.228787981,28.42620943,1
21.36447874,38.08761613,1
7.340748194,28.8785186,0
32.69589347,1.934762694,1
22.92030191,35.24291214,1
24.13556238,6.536223235,0
18.06748807,11.01442469,0
25.29643772,2.943827073,0
22.02397819,35.92998222,1
22.88321593,36.80936863,1
7.820148033,35.06589337,1
8.900384374,23.2648016,1
7.899877575,2.143058932,0
20.39893446,21.23176144,1
35.7277342,23.72029919,1
25.28212602,30.80130321,0
12.82069103,18.80733894,0
39.84412229,11.85846039,1
39.57895185,35.45061463,1
28.98690954,16.36945579,1
5.972839271,26.21338631,0
18.45519205,16.7798198,1
24.55940729,8.507463075,1
11.58954567,3.694227251,0
17.87931253,1.804322141,1
33.24471551,24.87624195,0
9.399517007,20.78548235,1
7.113094253,17.20620037,0
8.728377479,5.689980325,0
38.16068008,29.90638952,0
16.82421255,18.30761649,1
30.91556232,21.71875905,0
15.91473077,17.97890537,1
21.34680015,1.583862415,0
35.73162755,14.21148733,0
25.38332982,37.49563155,1
32.56686555,23.43510852,0
35.19949725,16.41830887,0
39.14876497,15.49541387,0
21.17493619,25.01955267,1
39.00514129,12.96997381,1
2.635916285,22.44341134,0
26.65302947,17.12068905,0
38.20737242,29.16191973,0
10.02272957,13.64301857,0
17.1081095,26.40792737,0
12.97355696,4.666504908,0
8.462758331,36.33475001,1
25.04716682,36.18140287,1
36.06225014,22.74094631,1
2.961545436,8.964460617,0
6.913813575,32.78955219,0
8.713897564,34.26314938,1
11.11072305,8.144762932,1
39.41962115,18.52267099,0
1.818760454,0.180033199,1
23.18372016,10.21808286,1
24.03824063,39.38869337,1
14.27817968,22.34308553,0
24.63167266,28.61118946,0
37.60646315,34.43834528,1
26.87052162,20.50742559,0
10.36911128,5.563366927,0
7.951571442,29.24276155,0
22.16922078,7.507934938,1
19.47445096,12.66700681,0
23.97043858,26.68493641,0
8.39658599,3.87019602,0
34.99387577,32.29007888,0
20.17420888,35.06732126,1
32.20441124,22.6996994,0
24.35741419,33.90309142,1
20.70666116,9.815105052,1
7.41759973,26.22738375,1
22.5321957,8.017054738,1
23.70164112,38.436268,1
31.5228257,29.3626532,1
14.24853032,20.28951449,0
36.24549651,5.649116532,0
0.407393181,36.25052433,0
30.64119489,3.364434421,1
30.75235206,1.640025841,1
21.6750464,32.76632222,0
27.54591308,24.75380326,0
15.0978785,12.76556277,0
11.18521632,32.49989784,0
20.79248286,37.14302754,1
28.70933162,38.85347348,0
11.38546518,7.090646644,1
36.86014949,2.645887011,0
26.81984318,11.20858328,0
38.19140349,5.667961137,0
28.85531818,11.20532209,0
31.69628822,11.29717907,0
19.97466314,0.193428692,1
21.58892491,36.78659849,1
8.687092117,29.33408668,0
29.50381525,20.82373816,0
6.295258994,24.94448842,0
26.7384402,16.82566492,1
8.646958842,0.619396626,0
35.66375542,15.78274659,0
38.26387992,1.956395568,0
4.020691766,7.28991411,0
20.73855648,38.03281929,1
26.85504954,31.55629368,1
39.60867107,30.75785318,0
31.87477678,6.693567008,0
9.509832622,17.76491697,0
11.65593228,1.120187391,0
15.71767687,6.676480731,0
25.00695711,8.016883564,1
28.77785786,1.80572508,1
33.26413737,7.889237992,0
29.87690261,18.62700509,1
21.5609851,36.73886738,1
34.88696512,31.56850386,0
34.07143709,19.21766497,0
36.83750283,12.03061916,1
32.44751706,36.58184026,0
11.19859924,5.699407345,0
4.667602429,27.54905115,1
31.86431009,14.79698596,1
2.026007054,24.4196919,0
39.06100363,12.58927023,1
13.49741291,11.24761947,0
24.17170254,5.711853587,0
15.08012382,7.922641213,0
17.82291753,12.07953925,0
14.01104136,2.362384909,1
20.52615448,22.61885975,1
26.37401682,31.40989988,0
20.20268346,14.8365238,0
36.86948264,1.172454687,0
30.51613105,10.40733853,0
17.90237796,33.49898007,0
5.086715202,31.87550293,1
32.75619675,17.53615421,1
4.331257932,10.67571555,0
9.078602767,30.4168027,0
39.88768044,36.77890495,1
28.8053211,28.97910482,1
12.56478286,27.16583606,0
37.69580525,10.44492292,1
20.70934511,34.6048662,1
33.75633824,35.98973291,1
1.208248535,24.03709718,0
28.57282874,25.74324652,0
7.83819072,25.48296732,1
22.26163826,7.179351613,1
20.8371694,33.79603018,1
24.82829741,24.81848814,1
20.32068617,5.187820874,0
30.55406767,19.0400689,1
28.77082347,7.20834752,0
19.40884659,9.100025624,0
8.234880907,25.63238111,1
6.693575211,9.55143555,1
34.75375199,16.15716954,0
20.42230713,25.11348979,1
38.77032466,15.8809544,0
3.249051609,35.80078963,0
4.432602933,4.719165826,1
33.77695841,8.636772339,1
16.13002719,16.23513329,1
1.122716309,7.724699204,0
32.10649236,32.61815854,1
10.55890097,21.31876332,1
25.22771939,34.88316526,1
3.046235166,11.36082218,0
38.73404058,25.46268828,1
10.14872137,37.37655483,1
27.51475792,5.514531868,1
20.4545219,28.26539771,0
36.65769865,32.26502593,0
34.36798997,31.29725836,0
30.17064967,24.53801804,0
26.51384878,19.36357785,0
1.997322871,8.750818822,0
25.68626961,15.06642946,0
8.681901116,2.179035574,0
23.83196644,14.39009581,0
10.71735502,3.612696334,0
11.71583303,21.75139403,1
30.37691116,35.34713445,0
4.023531718,4.266998244,1
39.25434188,36.61738479,1
15.85722657,4.183797033,1
31.93903713,8.040842792,0
32.93998818,12.24861678,0
11.28707173,31.45908679,0
1.541070236,20.30354843,0
37.57195266,5.577364476,0
12.26275623,22.31841473,1
17.85985625,2.500074532,1
32.01354211,37.6802583,0
14.52279553,35.70678873,0
25.41530419,34.92704021,1
35.66786223,1.555604593,0
9.891847523,28.307093,0
21.62280351,16.00277766,0
31.21054419,37.36572894,0
23.05776566,32.65248906,0
0.999627623,3.689545728,1
13.79144373,13.50025302,1
13.51294284,18.34856364,1
7.539700177,33.24763329,0
9.260650365,34.16915617,1
1.405293031,1.623667605,1
4.94035135,38.09086116,0
20.68341302,6.115065889,0
13.2515663,20.20905787,1
26.78570693,1.224471645,1
22.18979077,38.63751256,1
25.5915659,14.31251066,0
12.98231526,39.14699171,1
31.97706327,36.58697821,0
36.96740279,13.06324132,1
23.25845975,17.2977586,0
1.811725811,25.52009672,0
6.038322673,36.5803237,0
35.47706106,35.87134439,1
35.11435899,10.55125038,1
22.31971529,27.32860661,0
12.33215254,32.52438458,0
38.64305497,35.0966198,1
23.79486775,25.68784211,1
2.342781941,22.27372698,0
36.74247012,18.16712864,0
9.612220413,7.69664256,1
25.25424408,21.88471601,1
20.3427948,33.43604941,1
16.20487693,30.0126187,1
20.05109386,15.75159797,0
30.00199373,1.034146985,1
33.54225193,11.02665373,1
21.60885641,39.65585421,1
31.18060701,33.48194,0
10.98505642,7.276272576,1
4.573173883,16.4864657,1
31.878196,28.09426835,1
5.50488516,26.05373371,0
6.901073149,12.23470252,1
4.889346136,34.39402141,0
36.32801266,26.84176363,0
26.71326355,25.99270959,0
32.38417961,38.08158047,0
2.451848293,37.89292342,0
8.372855682,16.48908331,0
8.229754825,14.88616337,0
26.01904451,19.61860424,0
33.63143727,32.44295652,0
7.504309997,8.113067729,1
12.63277854,14.30115596,0
33.20367765,26.73887211,1
37.29500653,6.555859766,0
16.70860144,23.33888533,0
38.69050132,8.726493095,1
1.951624039,25.08529451,0
20.66185698,35.16264193,1
2.236988983,27.9214656,1
27.95758268,30.08085935,1
37.6418313,26.81948495,0
26.4875048,24.71493211,1
15.05202199,2.94738018,1
13.19129777,5.628188872,0
24.91348922,23.57180568,1
27.93876998,7.827918531,0
39.78424937,4.802131555,0
11.52826575,4.005786072,0
0.669172221,11.29984036,0
24.05069935,17.13245973,0
20.52654378,23.03213468,1
24.83118259,6.133104133,0
32.54766251,35.33452861,0
31.50416205,39.29112896,0
6.085017471,0.242798227,1
3.304792732,4.342344155,1
2.124716092,22.10935174,0
14.97810401,39.39089803,0
9.290391983,36.65277786,1
4.984648023,18.29662613,1
31.01622591,2.885764525,1
8.563448759,13.63574267,0
0.337399969,21.27685661,0
34.07317377,27.91552521,0
9.112284061,12.76644647,1
11.51433799,27.66073559,0
24.11074508,22.60274627,1
0.00704855,4.814904062,1
8.656709681,14.52383127,0
20.45431536,20.85300746,1
15.20919844,26.83559624,1
30.18387498,13.20918595,0
38.97240571,36.94170195,1
5.80946023,28.18863432,1
5.954810915,29.13230663,1
11.38731867,37.29845444,1
26.1829742,16.52011932,0
31.07085798,35.8420077,0
24.08727692,22.29038662,1
23.42249868,19.25183076,0
24.97225774,12.40229803,1
19.21341249,19.54347586,1
27.70859015,3.69615414,1
26.40623557,37.64450117,1
37.46822828,27.40452185,0
16.44609179,16.41266699,1
12.89929484,16.93875118,0
28.65633626,13.33020964,0
25.52897586,34.49469821,1
32.42018718,19.13932645,1
14.29858669,8.55530408,0
10.74208644,28.2766569,0
35.10060469,31.57317345,0
36.46751046,20.14983629,1
23.60454266,8.358883271,1
29.06146205,9.013974651,0
20.59439726,9.622227417,1
39.66320892,23.73085263,1
31.80895001,1.966962226,1
25.06225785,13.11319707,1
4.240207623,18.92088343,1
28.63062799,1.503179243,1
23.33208315,33.25564716,0
22.13673013,39.74596113,1
18.8790145,1.093195121,1
32.7915343,32.73234146,1
15.58644476,2.705730298,1
16.20020019,4.49807591,1
34.05501984,29.38584742,0
26.21631482,21.19941215,1
20.50308066,0.380012285,0
38.99955072,18.78790054,0
30.42354926,8.451983302,0
14.93895741,15.90282542,1
31.14651405,35.58940019,0
27.65700509,4.751131211,1
38.22625231,4.970992809,0
2.064045828,6.427584471,1
38.26142245,23.89291057,1
27.68305425,22.67051195,0
20.94665558,21.85821607,1
8.086713179,37.16777111,1
9.832501903,19.04929199,0
17.55026428,28.53119243,1
6.725056946,31.28221798,0
8.156119789,4.994529379,0
14.19913489,33.15447497,1
37.58053329,31.90668836,0
39.94886818,14.05751011,0
17.2023167,32.74305297,1
6.637609343,38.2409703,0
13.91615707,6.549688044,1
38.34558186,23.10605444,1
12.45332315,26.65289511,1
4.265272437,23.68276941,0
23.49056975,28.99791892,0
30.79632631,22.17581249,0
32.9543177,4.447031634,1
24.6454307,38.53082961,1
36.90680835,13.69215657,0
9.139361596,27.80996603,0
16.24757314,28.04474683,1
1.654475832,37.41568123,0
27.85698404,24.64393668,0
15.46814324,4.761805912,1
14.30995073,0.593988744,1
26.47543698,14.81794352,0
27.11031758,13.962361,1
9.908784789,37.90271253,1
20.1222538,30.6047133,0
4.079080757,8.056661233,0
13.00482004,25.57534057,1
13.36064403,10.95423314,0
11.48731099,19.27213862,0
15.25045605,35.94282491,0
27.58807151,38.4827916,0
5.435716675,24.97561677,0
10.00542324,5.289442484,0
14.79629902,1.822676152,1
37.44566054,16.3079283,0
16.0433,0.641052519,1
4.250062779,1.113895768,1
39.34866998,11.05598584,1
7.574792103,1.691350728,0
14.61901143,13.77420979,1
12.78000085,5.376610654,0
31.79707021,24.75206002,0
24.43003546,4.256670495,0
7.338324241,39.37861888,1
0.302371968,1.476020407,1
22.76060701,20.76282348,1
8.482220795,7.709958171,1
29.92847789,7.046789622,0
19.09659315,16.89114974,1
25.49351553,8.310466406,1
20.93601068,22.19476695,1
14.946002,32.44668996,1
12.07604364,4.082273268,0
17.03322524,26.93252303,1
32.68625678,28.73283895,1
39.77432369,2.568632853,0
10.50869046,13.65045573,0
34.48950125,19.31672955,0
12.06686939,3.858210114,0
26.77661659,4.245638756,1
18.30154319,24.34852144,0
9.181213297,38.38519064,1
39.30198081,4.841093447,0
7.075684339,12.84219979,1
12.2925822,2.125241584,0
10.29292185,1.123124972,0
8.808194818,9.73897857,1
12.99509468,39.07698753,1
10.99769115,5.760915814,0
28.07096629,33.60694009,0
7.277740632,38.51280335,1
31.19737465,38.29857708,0
20.39751701,15.32168581,0
29.60680972,2.167693791,1
26.14386309,34.18411525,1
31.73930812,14.41598086,1
2.471197585,29.77702056,1
8.571479093,33.16872174,0
25.3409392,34.39069568,1
0.082444005,17.90965214,1
2.801232031,15.36720712,1
14.73969096,39.85564949,0
8.66993904,26.3292257,1
24.46368103,0.595347521,0
21.85216515,25.64758585,1
25.82644103,25.79344546,1
33.75946763,14.92485784,0
27.01730715,30.9408729,1
30.59902392,25.64947687,0
9.351803617,39.33309473,1
22.36070208,9.723592777,1
24.63172537,7.234259029,1
29.44213277,31.40101988,1
24.26192887,37.03568352,1
32.72643531,21.19160962,0
29.1105305,25.44453344,0
0.773781922,35.40681443,0
1.382260581,20.52110076,0
5.501259747,5.630840911,1
1.833274319,9.565101344,0
35.66789443,33.37707722,1
30.37631199,23.21084604,0
34.05777782,10.72388131,1
17.76217552,3.685599446,1
3.254498698,8.431924695,0
7.367142555,32.80577266,0
17.6972663,19.58652327,1
14.44277538,13.57476289,1
38.00135436,13.32634747,1
26.76465873,6.796258995,0
31.47683677,38.3859143,0
11.60604316,24.09106408,1
14.85401242,12.45965211,0
26.07698496,24.46086983,1
20.70603161,39.39777021,1
36.60122051,9.082491116,1
8.098158165,13.08864652,1
33.11602629,2.751836691,1
8.2417253,39.06959736,1
12.92854188,15.61556669,0
34.51165463,18.03054336,0
25.80700015,30.07267661,0
4.180575155,21.74404881,0
32.37594783,36.33661574,0
12.9974563,4.107243082,0
26.07888265,1.45883614,0
10.93896316,26.00322192,1
7.961654122,33.91707008,1
18.03343558,14.046689,1
11.57495586,37.22378636,1
25.17315374,0.35350097,0
9.732505742,10.74236026,1
0.919134435,27.03496821,1
11.13224299,11.53006519,1
32.7574412,30.58869973,1
0.157196314,34.61525186,0
14.15550672,20.6109417,0
4.172759848,17.02850004,1
14.64533301,30.02562221,1
31.10650938,9.314012672,0
22.63719703,33.57639808,1
19.07492383,29.37111008,1
6.078161802,31.68260081,1
29.93868442,31.98465712,1
3.986727502,12.63640312,0
27.83226679,6.894124021,0
23.05741219,2.203220099,0
2.125070676,30.41310984,1
14.97115956,25.50282233,0
29.60787987,4.779220258,1
35.6974036,12.10970559,1
22.47124163,19.92899765,0
7.62414635,27.25688102,0
26.23598851,31.96240039,0
6.970117104,2.754692997,0
18.18454427,29.26805643,1
5.619694519,34.63781302,0
25.22988961,25.13718822,1
24.68266544,16.36257894,0
11.10734301,22.46520031,1
29.39495234,19.66149876,1
36.9188922,10.57054323,1
27.43157505,26.88202045,1
8.989493645,34.16246185,1
36.28600204,12.77745938,1
37.3706063,10.17182824,1
6.994301076,6.893467047,1
37.24374504,31.90783784,0
8.122281097,17.06572902,0
27.91357635,5.825003801,1
3.262786017,30.6286951,1
26.7245323,12.61804041,0
19.3995971,30.82598151,1
13.331364,27.42396646,0
35.47020391,13.05608177,1
21.78448108,29.13147231,0
33.83052413,32.99708904,0
27.83658072,33.37607219,0
0.920929288,10.82346025,0
12.36700127,7.467634339,1
28.31841074,36.61154419,0
12.78341515,6.746871289,1
34.44993812,27.83920107,0
12.86044975,2.077070167,0
23.57421649,33.56350604,1
27.49661047,10.88721493,0
30.20577831,7.424620077,0
28.87809397,4.45836169,1
1.213787337,36.23870323,0
28.75811316,5.24995756,1
5.648168531,4.468628768,1
4.275761694,33.94647874,0
18.24243736,13.26444601,0
29.33712123,2.339741106,1
10.18887965,37.09893415,1
26.47893707,38.31984358,1
36.68303774,27.72144347,0
6.686999281,16.9564783,0
12.0404192,24.835345,1
5.562136413,5.793698297,1
7.659732757,4.185811013,0
27.8344986,11.37777596,0
5.276899085,36.45650194,0
22.82697388,5.273621283,0
3.688290886,2.950344239,1
9.386153352,39.97297086,1
35.66210046,19.53267574,0
9.241627834,35.799715,1
2.94246581,33.81770974,0
21.74306475,3.371218302,0
4.266516321,14.16480569,1
30.95559621,3.818990451,1
15.08451753,38.42019759,0
29.42968413,20.5465238,0
20.21050462,13.85991241,0
13.46228883,9.453638089,0
34.37199687,8.860310264,1
31.7214883,7.07112125,0
1.990409396,20.7626304,0
29.63368263,2.86300812,1
7.924971212,5.153194805,0
18.00838162,30.93899481,1
27.51885944,14.48484477,1
6.775142755,38.89815737,1
26.95278613,29.37970238,1
18.29681247,27.16468802,1
5.430895667,29.21601671,1
28.21027436,32.28791309,1
1.646347986,19.54916897,1
27.00755476,26.51971642,0
16.5574257,39.37875572,0
21.86922938,0.155913508,0
27.74196634,21.04825952,0
16.03269102,36.05120569,0
3.113229288,28.9787745,1
36.60496951,36.15378382,1
1.66039508,3.247595869,1
9.664093197,28.07604016,0
30.150994,17.84075176,1
18.89639214,12.00387403,0
32.73540496,17.7610081,1
38.77141742,6.561138786,0
26.13143793,20.48298226,1
9.606876195,34.42538531,1
22.42535781,21.92169997,1
7.587210091,1.64308709,0
15.39036144,8.908326365,0
29.48720662,4.003123274,1
17.17530122,16.70203345,1
31.34819156,36.61480786,0
20.4759965,4.643521987,0
39.73583436,4.945792866,0
20.81973551,27.97045279,0
37.08914564,20.14439207,1
11.70171002,1.678038088,0
18.39300447,6.231928836,1
37.11836766,20.86779867,1
26.09038801,9.001264284,1
7.371653041,37.56063036,1
32.53615249,39.46677823,0
28.65676911,9.437248981,0
0.735485191,4.209785586,1
16.57144484,8.043416264,0
29.23745377,13.67550743,1
15.80770055,33.84462054,0
37.63863745,3.62888673,0
26.85900958,11.66539032,0
37.85900321,35.39252455,1
1.59099198,29.06084201,1
28.42952014,37.02230406,0
35.07312632,22.32828686,1
11.17520047,6.143263992,0
38.40618758,33.09811053,0
6.198768486,35.17499676,0
24.96076891,19.15750868,0
10.31110876,27.07076523,0
24.49993428,13.82390017,0
30.97157538,29.95497264,1
6.431652095,5.438884733,1
2.781147462,11.58234066,0
0.940913377,3.164848054,1
5.264721292,8.902721557,0
1.987324539,5.253109509,1
31.20299174,6.542926565,1
0.179314237,26.6328452,0
0.938309239,17.63524976,1
5.427976924,29.19221215,1
12.42952887,25.5721357,1
29.04761519,18.56598217,1
32.82909894,34.45589878,0
28.98568892,26.40672251,0
26.64879701,11.75931178,1
23.27722445,34.13958155,1
21.37390832,23.52950726,1
9.398976906,4.42985661,0
17.23001312,1.502431691,1
30.73430102,6.820026138,0
20.8410376,6.031757356,0
4.27315387,14.32138245,1
11.13819829,39.37319729,1
32.85698946,37.92030937,0
35.00214039,28.14507319,0
32.33815461,18.71771581,1
32.67918342,34.51962928,0
21.55958,25.58077607,1
39.8687648,1.053971057,0
9.148874432,33.34897967,1
37.06424881,15.76182945,0
22.69325948,21.4718175,1
39.15574136,34.89078707,1
4.500421369,7.646615062,0
22.26280802,20.70098561,1
20.47812635,28.69289362,0
17.87247936,4.267109181,1
16.97656277,5.100626779,1
23.56217898,29.22785676,0
38.20335962,39.42784544,1
15.33020351,15.77875571,1
31.96510945,2.913359402,1
36.31387891,29.3060799,0
37.08440211,8.258404725,1
28.07355264,39.44941517,0
31.10069347,2.733320126,1
11.54765359,16.17055528,0
29.74616652,1.163690551,1
24.40688727,37.79373051,1
38.25927203,11.58316818,1
5.834644939,12.97202461,0
0.530479619,13.2816432,0
14.14462381,17.89409419,1
39.20454007,20.18526947,1
24.88234571,35.96606898,1
8.030620634,32.21214562,0
30.66619218,37.2509431,0
36.4211579,0.06140693,0
30.06933295,22.60832801,0
13.62052783,15.59411261,1
27.67642322,19.6503118,1
27.19033669,38.83532225,0
11.99967517,28.20415471,0
16.52452793,16.41767023,1
15.35414259,4.994658716,1
27.46876956,1.907126662,1
11.5426839,6.047507527,0
18.86759198,27.85941619,1
2.956057988,23.96154553,0
39.17602925,26.68330207,0
25.6187078,18.37136728,0
30.30237532,23.14117718,0
31.11364337,15.46455624,1
26.62594466,21.4299688,1
20.10034388,31.95598976,0
26.08772559,29.47266911,0
19.50983701,14.18523871,1
30.56439272,9.408784019,0
19.89207708,38.78195631,0
16.86348616,19.14909332,1
6.868211567,27.68336114,0
28.45815412,14.84607165,1
7.59451906,5.712539441,0
18.82137137,5.702462594,1
26.96517671,36.98193956,0
3.582531068,13.83928837,1
33.83695931,21.9875065,1
36.62780523,17.73280774,0
19.41860018,20.15638704,0
38.26233524,4.140868248,0
19.53974693,22.83745183,0
6.404904937,3.285693028,1
32.55014405,4.09771536,1
24.00123946,25.10310056,1
18.05767275,27.9611162,1
23.4197038,8.564965684,1
21.06641768,32.89617568,0
2.957319286,30.10287917,1
2.024260646,29.29947135,1
13.38447043,27.81284299,1
25.39958768,8.615362634,1
18.76465198,17.30481079,1
17.64514316,37.15707497,0
20.49757712,39.51866412,1
7.719080566,37.25584335,1
